userid,state,weixin,android,ios,first_platform,last_platform,change
3307,normal,1,0,0,weixin,None,False
3320,normal,8,0,0,weixin,weixin,False
3329,normal,4,0,0,weixin,weixin,False
3345,normal,5,0,0,weixin,weixin,False
3463,normal,1,0,0,weixin,None,False
3477,normal,1,0,0,weixin,None,False
182,normal,2,0,0,weixin,weixin,False
3525,normal,1,0,0,weixin,None,False
3597,normal,15,0,0,weixin,weixin,False
3602,normal,1,0,0,weixin,None,False
3605,normal,1,0,0,weixin,None,False
3620,normal,1,0,0,weixin,None,False
3624,normal,0,2,0,android,android,False
3636,normal,63,0,0,weixin,weixin,False
3642,new,1,0,0,weixin,None,False
3661,normal,1,0,0,weixin,None,False
3665,normal,50,0,0,weixin,weixin,False
