"amount","initamount","customamount"
"200.00","195.00","200.00"
"60.00","79.00","60.00"
"210.00","135.00","210.00"
"89.00","109.00","89.00"
"200.00","170.00","200.00"
"100.00","100.00","100.00"
"77.80","99.00","77.80"
"49.00","49.00",""
"89.00","89.00",""
"3200.00","3200.00",""
"77.78","70.00","77.78"
"240.00","240.00",""
"133.34","140.00","133.34"
"133.34","140.00","133.34"
"77.78","70.00","77.78"
"54.00","54.00",""
"86.20","54.00",""
"77.80","99.00","77.80"
"49.00","49.00",""
"77.80","99.00","77.80"
"77.78","70.00","77.78"
"77.80","99.00","77.80"
"135.20","100.00",""
"77.80","109.00","77.80"
"77.80","99.00","77.80"
"54.00","54.00",""
"77.80","70.00","77.80"
"89.00","89.00",""
"100.00","100.00",""
"111.12","70.00","111.12"
"111.12","99.00","111.12"
"175.00","160.00",""
"340.00","315.00",""
"77.78","70.00","77.78"
"69.00","69.00","69.00"
"77.80","99.00","77.80"
"130.00","130.00",""
"77.80","99.00","77.80"
"77.80","100.00","77.80"
"77.80","99.00","77.80"
"77.80","99.00","77.80"
"77.80","89.00","77.80"
"77.80","109.00","77.80"
"155.50","140.00","155.50"
"77.78","70.00","77.78"
"156.00","140.00","156.00"
"111.12","100.00","111.12"
"77.78","70.00","77.78"
"69.00","69.00",""
"89.00","89.00",""
"104.00","104.00",""
"77.80","99.00","77.80"
"77.80","99.00","77.80"
"77.78","70.00","77.78"
"77.78","70.00","77.78"
"77.80","109.00","77.80"
"77.80","99.00","77.80"
"110.00","70.00","110.00"
"69.00","69.00","69.00"
"77.80","99.00","77.80"
"89.00","89.00","89.00"
"79.00","79.00",""
"100.00","99.00","100.00"
"100.00","104.00","100.00"
"110.00","100.00","110.00"
"77.78","70.00","77.78"
"250.00","220.00","250.00"
"111.12","100.00","111.12"
"77.78","70.00","77.78"
"300.00","300.00",""
"100.00","125.00","100.00"
"111.12","100.00","111.12"
"54.00","54.00","54.00"
"77.80","99.00","77.80"
"77.80","99.00","77.80"
"79.00","79.00","79.00"
"156.00","140.00","156.00"
"77.80","99.00","77.80"
"77.80","70.00","77.80"
"77.80","99.00","77.80"
"156.00","140.00","156.00"
"77.80","99.00","77.80"
"77.80","99.00","77.80"
"77.80","99.00","77.80"
"77.80","99.00","77.80"
"77.80","99.00","77.80"
"100.00","100.00","100.00"
"69.00","69.00",""
"100.00","100.00",""
"77.78","70.00","77.78"
"88.89","54.00",""
"77.78","70.00","77.78"
"77.78","70.00","77.78"
"77.80","99.00","77.80"
"250.00","220.00","250.00"
"77.80","109.00","77.80"
"77.80","109.00","77.80"
"400.00","400.00","400.00"
"55.56","100.00","55.56"
"104.00","104.00","104.00"
"133.30","100.00","100.00"
"119.00","104.00",""
"79.00","79.00","79.00"
"125.00","125.00","125.00"
"125.00","125.00","125.00"
"49.00","49.00","49.00"
"67.00","109.00","67.00"
"67.00","109.00","67.00"
"140.00","140.00",""
"120.00","130.00","120.00"
"120.00","130.00","120.00"
"60.00","79.00","60.00"
"60.00","60.00","60.00"
"87.00","87.00",""
"60.00","79.00","60.00"
"77.78","70.00",""
"160.00","160.00",""
"77.80","109.00","77.80"
"77.80","99.00","77.80"
"99.80","99.00","77.80"
"100.00","100.00",""
"69.00","69.00","69.00"
"105.00","110.00","105.00"
"100.00","100.00",""
"77.78","70.00","77.78"
"80.00","99.00","80.00"
"151.20","119.00","119.00"
"140.00","140.00",""
"60.00","79.00","60.00"
"77.78","70.00","77.78"
"60.00","79.00","60.00"
"60.00","79.00","60.00"
"60.00","60.00","60.00"
"144.40","140.00","144.40"
"88.88","70.00","88.88"
"77.78","70.00","77.78"
"325.00","325.00",""
"77.80","70.00","77.80"
"77.80","99.00","77.80"
"60.00","99.00","60.00"
"77.78","70.00","77.78"
"77.78","70.00","77.78"
"130.00","140.00","130.00"
"88.88","70.00","88.88"
"77.80","109.00","77.80"
"74.00","74.00","74.00"
"100.00","109.00","77.80"
"100.00","100.00","100.00"
"70.00","80.00","70.00"
"79.00","79.00","79.00"
"70.00","80.00","70.00"
"60.00","51.00","50.00"
"230.00","230.00","230.00"
"77.80","99.00","77.80"
"77.80","99.00","77.80"
"77.80","70.00","77.80"
"77.80","99.00","77.80"
"60.00","79.00","60.00"
"77.78","70.00","77.78"
"77.78","70.00","77.78"
"400.00","300.00","400.00"
"54.00","54.00",""
"88.88","70.00","88.88"
"77.78","70.00","77.78"
"88.88","70.00","88.88"
"88.88","70.00","88.88"
"88.88","70.00","88.88"
"88.88","70.00","88.88"
"111.11","70.00","111.11"
"320.00","320.00","320.00"
"155.60","140.00","77.80"
"80.00","109.00","80.00"
"80.00","109.00","80.00"
"77.80","99.00","77.80"
"77.78","70.00","77.78"
"88.88","70.00","88.88"
"77.78","70.00","77.78"
"77.78","70.00","77.78"
"77.78","70.00",""
"77.78","70.00","77.78"
"77.80","109.00","77.80"
"89.00","59.00","89.00"
"69.00","69.00",""
"77.78","70.00","77.78"
"70.00","79.00","70.00"
"150.00","100.00","150.00"
"107.00","107.00",""
"223.00","180.00",""
"77.80","99.00","77.80"
"100.00","69.00",""
"77.80","109.00","77.80"
"77.80","99.00","77.80"
"77.80","99.00","77.80"
"135.00","135.00",""
"120.00","120.00",""
"170.00","160.00","170.00"
"160.00","160.00",""
"150.00","150.00",""
"99.00","99.00",""
"119.00","119.00",""
"101.20","69.00",""
"77.78","70.00","77.78"
"79.00","79.00",""
"77.78","70.00","77.78"
"77.78","70.00","77.78"
"104.00","104.00",""
"335.00","335.00",""
"277.78","335.00","277.78"
"109.00","109.00",""
"110.00","110.00",""
"122.21","70.00","88.88"
"77.78","70.00","77.78"
"185.00","115.00","185.00"
"88.88","70.00","88.88"
"104.00","104.00",""
"100.00","70.00","100.00"
"77.78","70.00","77.78"
"100.00","70.00","100.00"
"77.78","70.00","77.78"
"180.00","180.00",""
"160.00","160.00",""
"88.88","70.00","88.88"
"77.78","70.00","77.78"
"110.00","100.00","110.00"
"74.00","74.00",""
"120.00","74.00","120.00"
"77.80","99.00","77.80"
"77.78","70.00","77.78"
"66.70","89.00","66.70"
"60.00","60.00",""
"60.00","60.00",""
"60.00","60.00",""
"60.00","60.00",""
"60.00","60.00",""
"122.00","60.00",""
"60.00","60.00",""
"110.00","69.00","110.00"
"105.00","109.00","105.00"
"82.23","60.00",""
"60.00","60.00",""
"77.78","70.00","77.78"
"60.00","60.00",""
"150.00","125.00","150.00"
"105.00","109.00","105.00"
"225.00","150.00","225.00"
"111.12","100.00","111.12"
"111.12","100.00","111.12"
"69.00","69.00",""
"110.00","110.00","110.00"
"88.88","70.00","88.88"
"77.78","70.00","77.78"
"88.88","70.00","88.88"
"111.11","70.00","111.11"
"290.00","215.00","290.00"
"390.00","390.00",""
"77.78","70.00","77.78"
"154.00","154.00",""
"175.00","200.00","175.00"
"375.00","375.00",""
"165.00","165.00",""
"77.78","70.00","77.78"
"77.78","70.00","77.78"
"60.00","60.00",""
"111.12","120.00","111.12"
"60.00","60.00",""
"49.00","49.00",""
"59.00","59.00",""
"100.00","100.00",""
"140.00","140.00",""
"150.00","190.00","150.00"
"114.00","124.00","114.00"
"60.00","89.00","60.00"
"60.00","60.00",""
"69.00","79.00","69.00"
"140.00","165.00","140.00"
"77.78","70.00","77.78"
"450.00","390.00",""
"100.00","100.00",""
"80.00","109.00","80.00"
"111.12","100.00","100.00"
"70.00","69.00","70.00"
"155.55","140.00","155.55"
"400.00","300.00","400.00"
"60.00","79.00","60.00"
"77.78","70.00","77.78"
"80.00","109.00","80.00"
"120.00","100.00","120.00"
"165.00","105.00","165.00"
"60.00","79.00","60.00"
"125.00","100.00","125.00"
"60.00","60.00","60.00"
"100.00","89.00","100.00"
"77.78","70.00","77.78"
"133.34","100.00","133.34"
"77.78","70.00","77.78"
"77.78","70.00","77.78"
"138.90","124.00","120.00"
"106.20","74.00",""
"77.78","70.00","77.78"
"145.00","125.00","145.00"
"77.78","70.00","77.78"
"69.00","69.00",""
"88.89","70.00","88.89"
"232.20","200.00",""
"89.00","89.00",""
"60.00","79.00","60.00"
"122.22","70.00","77.78"
"155.60","140.00","155.60"
"180.00","150.00","180.00"
"55.60","99.00","55.60"
"77.80","109.00","77.80"
"77.78","70.00","77.78"
"130.00","130.00","130.00"
"80.00","109.00","80.00"
"450.00","350.00","450.00"
"77.78","70.00","77.78"
"110.00","94.00","110.00"
"110.00","125.00","110.00"
"77.78","70.00","77.78"
"120.00","220170.00","120.00"
"114.00","114.00","114.00"
"100.00","100.00","100.00"
"77.78","70.00","77.78"
"60.00","89.00","60.00"
"54.00","54.00",""
"54.00","54.00",""
"210.00","185.00","210.00"
"77.78","70.00","77.78"
"150.00","138.00","150.00"
"240.00","100.00","200.00"
"79.00","79.00","79.00"
"80.00","109.00","80.00"
"77.80","109.00","77.80"
"69.00","69.00","69.00"
"275.00","275.00","275.00"
"80.00","109.00","80.00"
"60.00","79.00","60.00"
"60.00","79.00","60.00"
"60.00","99.00","60.00"
"109.00","109.00",""
"114.00","114.00",""
"105.00","105.00",""
"100.00","100.00",""
"89.00","99.00","89.00"
"77.80","99.00","77.80"
"119.00","89.00","119.00"
"69.00","69.00","69.00"
"140.00","140.00",""
"40.00","40.00",""
"100.00","100.00",""
"77.80","99.00","77.80"
"88.80","109.00","88.80"
"100.00","114.00","100.00"
"165.00","165.00",""
"142.00","142.00",""
"89.00","100.00","89.00"
"77.80","99.00","77.80"
"60.00","89.00","60.00"
"69.00","69.00",""
"89.00","89.00",""
"109.00","109.00",""
"88.80","109.00","88.80"
"94.00","94.00",""
"77.80","99.00","77.80"
"77.80","109.00","77.80"
"77.80","99.00","77.80"
"60.00","79.00","60.00"
"60.00","79.00","60.00"
"60.00","79.00","60.00"
"77.80","109.00","77.80"
"67.00","49.00","49.00"
"111.12","100.00","111.12"
"77.78","70.00","77.78"
"54.00","54.00",""
"77.80","99.00","77.80"
"89.00","89.00",""
"114.00","94.00","114.00"
"79.00","79.00","79.00"
"69.00","59.00","69.00"
"32.22","49.00","29.00"
"100.00","109.00","100.00"
"155.00","130.00","155.00"
"111.12","99.00","100.00"
"77.78","70.00","77.78"
"77.78","70.00","77.78"
"400.00","300.00","400.00"
"99.80","109.00","77.80"
"150.00","120.00",""
"102.23","109.00","80.00"
"80.00","109.00","80.00"
"100.00","60.00","100.00"
"110.00","89.00","100.00"
"77.78","70.00","77.78"
"111.11","100.00","111.11"
"70.00","70.00",""
"77.80","70.00","77.80"
"77.80","99.00","77.80"
"100.00","99.00","100.00"
"77.80","109.00","77.80"
"80.00","109.00","80.00"
"69.00","69.00",""
"111.11","70.00","111.11"
"89.00","109.00","89.00"
"77.78","70.00","77.78"
"66.67","109.00","66.67"
"49.00","49.00",""
"54.00","54.00",""
"105.00","105.00",""
"109.00","109.00",""
"77.78","99.00","77.78"
"77.78","70.00","77.78"
"70.00","80.00","70.00"
"69.00","69.00",""
"100.00","100.00",""
"620.00","640.00","620.00"
"60.00","79.00","60.00"
"114.00","124.00","114.00"
"89.00","89.00",""
"89.00","89.00",""
"80.00","109.00","80.00"
"100.00","100.00",""
"280.00","280.00",""
"60.00","60.00",""
"60.00","60.00",""
"114.00","114.00",""
"60.00","60.00",""
"100.00","120.00","100.00"
"94.00","94.00",""
"60.00","60.00",""
"230.00","260.00","200.00"
"77.80","109.00","77.80"
"119.00","119.00",""
"119.00","119.00",""
"100.00","100.00",""
"120.00","120.00",""
"49.00","49.00","32.30"
"80.00","109.00","80.00"
"180.00","180.00",""
"77.80","99.00","77.80"
"124.00","124.00","124.00"
"77.78","70.00","77.78"
"77.78","70.00","77.78"
"77.78","70.00","77.78"
"77.78","70.00","77.78"
"110.78","70.00","77.78"
"155.55","140.00","155.55"
"133.40","109.00","129.00"
"154.00","104.00",""
"77.78","70.00","77.78"
"77.80","99.00","77.80"
"100.00","100.00",""
"77.80","99.00","77.80"
"77.80","70.00","77.80"
"89.00","109.00","89.00"
"77.78","70.00","77.78"
"89.00","109.00","89.00"
"89.00","70.00","89.00"
"150.00","150.00",""
"120.00","120.00","120.00"
"190.00","105.00","150.00"
"190.00","190.00",""
"104.00","104.00",""
"60.00","60.00",""
"77.78","70.00","77.78"
"120.00","120.00",""
"60.00","60.00",""
"89.00","89.00",""
"111.12","109.00","80.00"
"69.00","59.00","69.00"
"77.78","70.00","77.78"
"60.00","60.00",""
"120.00","119.00","120.00"
"165.00","165.00","165.00"
"77.78","70.00","77.78"
"54.00","54.00","54.00"
"60.00","60.00",""
"70.00","49.00","70.00"
"100.00","109.00","100.00"
"89.00","89.00",""
"100.00","109.00","100.00"
"79.00","79.00","79.00"
"74.00","74.00",""
"77.78","70.00","77.78"
"60.00","60.00",""
"60.00","89.00","60.00"
"60.00","60.00",""
"59.00","59.00","59.00"
"60.00","79.00","60.00"
"80.00","109.00","80.00"
"110.00","100.00","110.00"
"99.00","99.00",""
"130.00","104.00","130.00"
"89.00","89.00",""
"120.00","120.00",""
"300.00","300.00",""
"333.40","109.00","200.00"
"200.00","300.00","200.00"
"920.00","1200.00","920.00"
"77.80","109.00","77.80"
"66.67","60.00","66.67"
"160.00","160.00",""
"89.00","89.00",""
"150.00","150.00",""
"125.00","125.00",""
"89.00","89.00",""
"80.00","109.00","80.00"
"155.00","165.00","155.00"
"109.00","109.00",""
"77.78","70.00","77.78"
"800.00","800.00",""
"100.00","100.00","100.00"
"79.00","79.00",""
"77.78","109.00","77.78"
"105.00","105.00","105.00"
"289.00","220.00","250.00"
"59.00","59.00","59.00"
"100.00","114.00","100.00"
"77.78","109.00","77.78"
"89.00","89.00",""
"60.00","79.00","60.00"
"70.00","99.00","70.00"
"77.78","70.00","77.78"
"60.00","60.00","60.00"
"60.00","79.00","60.00"
"55.56","70.00","55.56"
"122.00","110.00",""
"60.00","79.00","60.00"
"77.78","99.00","77.78"
"119.00","119.00",""
"60.00","79.00","60.00"
"59.00","59.00",""
"390.00","390.00",""
"111.11","70.00","111.11"
"77.78","70.00","77.78"
"77.78","70.00","77.78"
"106.00","89.00","106.00"
"77.78","70.00","77.78"
"77.78","70.00","77.78"
"100.00","100.00",""
"77.78","70.00","77.78"
"77.78","70.00","77.78"
"330.00","375.00","330.00"
"77.78","70.00","77.78"
"900.00","1110.00","900.00"
"77.78","70.00","77.78"
"61.30","60.00","60.00"
"54.00","54.00",""
"77.78","70.00","77.78"
"135.00","135.00",""
"77.78","70.00","77.78"
"77.78","70.00","77.78"
"111.11","70.00","111.11"
"345.00","305.00","345.00"
"77.78","70.00","77.78"
"77.78","70.00","77.78"
"49.00","49.00",""
"100.00","109.00","100.00"
"155.55","140.00","155.55"
"77.78","70.00","77.78"
"120.67","54.00",""
"144.44","100.00","144.44"
"77.78","70.00","77.78"
"155.00","130.00","155.00"
"100.00","79.00","100.00"
"111.11","70.00","111.11"
"175.00","150.00","175.00"
"54.00","54.00","54.00"
"59.00","49.00","59.00"
"60.00","79.00","60.00"
"120.00","79.00","60.00"
"60.00","79.00","60.00"
"83.00","79.00","60.00"
"66.67","54.00","66.67"
"60.00","79.00","60.00"
"115.00","59.50","115.00"
"60.00","89.00","60.00"
"77.78","70.00","77.78"
"60.00","79.00","60.00"
"79.00","54.00","79.00"
"77.78","70.00","77.78"
"80.00","109.00","80.00"
"60.00","79.00","60.00"
"1300.00","1300.00",""
"82.23","79.00","60.00"
"60.00","60.00",""
"100.00","100.00",""
"440.00","440.00",""
"2340.00","2340.00",""
"1560.00","1560.00",""
"1560.00","1560.00",""
"1560.00","1560.00",""
"1560.00","1560.00",""
"94.00","94.00",""
"420.00","420.00",""
"49.00","49.00",""
"100.00","113.00","100.00"
"470.00","360.00",""
"60.00","54.00","54.00"
"77.78","70.00","77.78"
"88.99","70.00","88.88"
"312.00","312.00",""
"270.00","270.00","270.00"
"80.00","109.00","80.00"
"77.78","70.00","77.78"
"77.78","70.00","77.78"
"111.11","70.00","111.11"
"77.80","99.00","77.80"
"77.80","99.00","77.80"
"110.00","70.00","110.00"
"110.00","99.00","110.00"
"88.90","70.00","88.90"
"111.00","70.00","111.00"
"660.00","660.00",""
"660.00","660.00",""
"300.00","300.00",""
"150.00","150.00",""
"77.80","70.00","77.80"
"109.00","109.00",""
"100.00","100.00",""
"120.00","120.00","120.00"
"49.00","44.00","49.00"
"109.00","109.00","109.00"
"79.00","79.00","79.00"
"79.00","59.00","79.00"
"420.00","420.00",""
"60.00","60.00","60.00"
"60.00","60.00","60.00"
"270.00","250.00","270.00"
"120.00","110.00","120.00"
"150.00","120.00","150.00"
"104.00","104.00","104.00"
"77.78","70.00","77.78"
"80.00","99.00","80.00"
"100.00","109.00","100.00"
"80.00","109.00","80.00"
"77.78","70.00","77.78"
"88.90","70.00","88.90"
"100.00","74.00","100.00"
"77.78","70.00","77.78"
"100.00","74.00","100.00"
"77.78","70.00","77.78"
"60.00","60.00","60.00"
"1560.00","1560.00",""
"230.00","230.00",""
"69.00","69.00",""
"77.78","70.00","77.78"
"54.00","54.00",""
"140.00","140.00",""
"88.89","70.00","88.88"
"60.00","49.00","60.00"
"175.00","175.00","175.00"
"77.80","109.00","77.80"
"88.90","109.00","88.90"
"77.80","99.00","77.80"
"120.00","109.00","120.00"
"55.60","100.00","55.60"
"110.00","110.00",""
"111.10","109.00","111.10"
"111.10","100.00","111.10"
"80.00","109.00","80.00"
"77.80","70.00","77.80"
"89.00","89.00",""
"119.00","119.00",""
"125.00","100.00","125.00"
"54.00","54.00",""
"51.00","51.00",""
"77.80","109.00","77.80"
"60.00","60.00",""
"77.80","99.00","77.80"
"77.80","99.00","77.80"
"60.00","60.00",""
"88.90","99.00","88.90"
"77.80","140.00","77.80"
"111.10","109.00","111.10"
"99.00","99.00",""
"77.80","109.00","77.80"
"60.00","60.00",""
"140.00","165.00","140.00"
"77.80","99.00","77.80"
"54.00","54.00","54.00"
"80.00","109.00","80.00"
"79.00","44.00","79.00"
"114.00","114.00",""
"60.00","60.00",""
"49.00","44.00","49.00"
"60.00","60.00",""
"100.00","100.00","100.00"
"60.00","60.00",""
"70.00","70.00",""
"60.00","60.00",""
"82.23","60.00",""
"99.00","89.00","99.00"
"111.11","60.00","66.67"
"100.00","110.00","100.00"
"100.00","74.00","100.00"
"60.00","60.00",""
"104.00","104.00","104.00"
"109.00","89.00","109.00"
"70.00","70.00","70.00"
"80.00","109.00","80.00"
"70.00","70.00",""
"77.78","70.00","77.78"
"77.78","70.00","77.78"
"77.78","70.00","77.78"
"80.00","109.00","80.00"
"130.00","130.00","130.00"
"80.00","109.00","80.00"
"60.00","60.00",""
"160.00","160.00",""
"60.00","60.00",""
"125.00","100.00","125.00"
"70.00","70.00",""
"100.00","100.00",""
"170.00","145.00","170.00"
"80.00","109.00","80.00"
"77.80","99.00","77.80"
"77.80","109.00","77.80"
"140.00","140.00",""
"60.00","60.00",""
"60.00","60.00",""
"60.00","60.00",""
"60.00","79.00","60.00"
"60.00","89.00","60.00"
"60.00","89.00","60.00"
"60.00","89.00","60.00"
"60.00","79.00","60.00"
"60.00","89.00","60.00"
"66.76","79.00","60.00"
"60.00","79.00","60.00"
"140.00","140.00",""
"105.00","105.00",""
"156.00","100.00",""
"100.00","100.00",""
"60.00","60.00",""
"104.44","60.00",""
"77.78","70.00","77.78"
"111.10","109.00","111.10"
"60.00","60.00",""
"109.00","109.00",""
"94.00","94.00",""
"77.78","70.00","77.78"
"225.00","225.00","225.00"
"920.00","920.00",""
"60.00","60.00",""
"111.11","100.00",""
"144.44","100.00","144.44"
"94.00","94.00",""
"77.78","70.00",""
"70.00","70.00",""
"77.78","70.00",""
"140.00","44.00","140.00"
"180.00","180.00",""
"79.00","79.00",""
"165.00","115.00","165.00"
"100.00","100.00",""
"144.44","100.00","144.44"
"144.44","100.00","144.44"
"983.75","875.00",""
"77.80","109.00","77.80"
"77.80","99.00","77.80"
"77.80","70.00","77.80"
"88.90","99.00","88.90"
