"id","orderid","amount","reason","nums","type","state","createby","createdate","orderAmount"
"1905","22842","10.00","商家加价！","2","merchant","success","1","2016-07-09 18:09:35",""
"1906","22817","10.00","merchantadd amount","1","merchant","success","1055","2016-07-09 19:14:48",""
"1907","22817","25.00","客户要求师傅带梯","2","worker","none","159","2016-07-09 19:17:27",""
"1908","22353","20.00","共3个窗","1","worker","exception","7467","2016-07-09 19:56:10",""
"1909","22821","30.00","安装手摇衣架我们都是100元一个","1","worker","exception","8465","2016-07-10 09:46:40",""
"1910","22851","29.00","空","1","worker","exception","3782","2016-07-10 11:49:42",""
"1911","22851","29.00","空","2","worker","exception","3782","2016-07-10 11:50:53",""
"1912","22851","29.00","空跑","3","worker","exception","3782","2016-07-10 11:52:04",""
"1913","22769","29.00","空跑费","1","worker","exception","552","2016-07-10 13:11:13",""
"1914","22769","29.00","空跑费","2","worker","exception","552","2016-07-10 13:11:15",""
"1915","22769","29.00","空跑费，商家东西发错！没法装","3","worker","none","552","2016-07-10 13:12:49",""
"1916","22877","25.00","从我这到福苑里单成65公里","1","worker","exception","1201","2016-07-10 17:48:27",""
"1917","22890","30.00","远程费，因为超过我的服务范围，20公里内不收远程费","1","worker","success","8359","2016-07-11 00:01:34",""
"1918","22888","22.20","商家加价！","1","merchant","success","1","2016-07-11 09:20:02",""
"1919","22739","9.00","差价","38","worker","exception","8198","2016-07-11 09:32:58",""
"1920","22907","30.00","路费","1","worker","exception","2675","2016-07-11 10:15:10",""
"1921","22907","30.00","路费","2","worker","exception","2675","2016-07-11 10:22:25",""
"1922","22915","50.00","代送货","1","worker","none","601","2016-07-11 11:15:05",""
"1923","22907","30.00","路费","3","worker","exception","2675","2016-07-11 11:58:51",""
"1924","22932","35.00","商家加价！","1","merchant","success","1","2016-07-11 14:53:13",""
"1925","22926","10.00","商家加价！","1","merchant","success","1","2016-07-11 15:45:45",""
"1926","22926","1.20","商家加价！","2","merchant","success","1","2016-07-11 15:46:10",""
"1927","22897","33.00","商家加价！","1","merchant","success","1","2016-07-11 15:48:38",""
"1928","22897","2.00","商家加价！","2","merchant","success","1","2016-07-11 15:48:50",""
"1929","22907","30.00","路费","4","worker","exception","2675","2016-07-11 17:30:05",""
"1930","22942","30.00","商家加价！","1","merchant","success","1","2016-07-11 17:49:47",""
"1931","22873","20.00","商家加价！","1","merchant","success","1","2016-07-11 18:12:47",""
"1932","22910","10.00","安装价格低","1","worker","success","8245","2016-07-11 19:16:56",""
"1933","22169","33.00","二次上门费","1","worker","none","2053","2016-07-11 20:29:15",""
"1934","22907","30.00","路费","5","worker","exception","2675","2016-07-11 22:39:10",""
"1935","21905","20.00","远","1","worker","success","1185","2016-07-11 23:45:26",""
"2002","22921","30.00","组装切割时间较长客户自己组装错误二次改装","1","worker","none","7977","2016-07-12 08:08:34",""
"2003","22920","35.00","组装切割时间较长客户自己测量不准确","1","worker","exception","7977","2016-07-12 08:11:32",""
"2004","22203","0.10","商家加价！","1","merchant","success","1","2016-07-12 09:13:50",""
"2005","22181","0.10","商家加价！","1","merchant","success","1","2016-07-12 09:15:56",""
"2006","23004","0.10","商家加价！","1","merchant","exception","1","2016-07-12 09:17:42",""
"2007","23004","0.10","商家加价！","2","merchant","none","1","2016-07-12 09:17:58",""
"2008","22181","1.00","测试，已签到","2","worker","exception","160","2016-07-12 09:33:21",""
"2009","22181","1.00","测试 带确认","3","worker","none","160","2016-07-12 09:33:58",""
"2010","22750","60.00","商家加价！","1","merchant","success","1","2016-07-12 09:50:08",""
"2011","22911","34.00","商家加价！","1","merchant","success","1","2016-07-12 10:07:16",""
"2012","22943","29.00","我上门了，但是轨道没到，商家已通知我已经到货。","1","worker","exception","7982","2016-07-12 10:18:48",""
"2013","23016","150.00","配送安装 距离远","1","worker","none","8241","2016-07-12 11:49:50",""
"2014","22924","30.00","拆装组装费，占取时间较长","1","worker","none","7977","2016-07-12 12:27:08",""
"2015","23022","20.00","远程费","1","worker","exception","1319","2016-07-12 14:06:06",""
"2016","23022","20.00","商家加价！","2","merchant","success","1","2016-07-12 14:21:11",""
"2017","22920","20.00","两根单杆一根3.8米米对接应该算两根共3根单杆才对","2","worker","none","7977","2016-07-12 16:10:12",""
"2018","23018","10.00","商家加价！","1","merchant","success","1","2016-07-12 16:33:26",""
"2019","22739","10.00","商家加价！","39","merchant","success","1","2016-07-12 16:53:27",""
"2020","22541","110.00","商家加价！","1","merchant","success","1","2016-07-12 17:16:48",""
"2021","22907","34.00","商家加价！","6","merchant","success","1","2016-07-12 17:23:30",""
"2022","22390","111.00","商家加价！","2","merchant","success","1","2016-07-12 17:40:54",""
"2023","22910","60.00","价格低，全部都要打孔，挂件也不是一个","2","worker","none","8245","2016-07-12 20:41:08",""
"2024","22857","41.70","商家加价！","1","merchant","success","1","2016-07-12 20:41:48",""
"2102","22713","0.10","商家加价！","1","merchant","success","1","2016-07-13 09:24:16",""
"2103","22765","34.00","商家加价！","1","merchant","success","1","2016-07-13 09:45:27",""
"2104","22821","20.00","运程费","2","worker","exception","8465","2016-07-13 09:55:17",""
"2105","22821","20.00","运程费","3","worker","none","8465","2016-07-13 09:55:19",""
"2106","22851","32.30","商家加价！","4","merchant","success","1","2016-07-13 10:22:11",""
"2107","23006","54.00","商家加价！","1","merchant","success","1","2016-07-13 14:57:25",""
"2108","23117","20.00","单杆3.32米应该是2根加20元","1","worker","none","7977","2016-07-13 17:05:19",""
"2109","22943","29.00","第一次业主叫去安装，没有轨道，白跑一趟。","2","worker","exception","7982","2016-07-13 17:35:53",""
"2110","22943","29.00","第一次业主叫去安装，没有轨道，白跑一趟。","3","worker","exception","7982","2016-07-13 17:35:54",""
"2111","22943","34.00","商家加价！","4","merchant","success","1","2016-07-13 17:45:16",""
"2112","22943","40.00","商家加价！","5","merchant","success","1","2016-07-13 17:50:40",""
"2113","22877","15.00","就是路有点远","2","worker","success","1201","2016-07-13 21:02:11",""
"2202","22649","30.00","安装地址在大学城，出了主城，加收远程费","1","worker","none","7837","2016-07-14 08:45:22",""
"2203","22935","20.00","商家加价！","1","merchant","success","1","2016-07-14 09:48:07",""
"2204","23204","23.80","商家加价！","1","merchant","success","1","2016-07-14 10:57:06",""
"2205","23140","72.00","商家加价！","1","merchant","success","7","2016-07-14 11:32:34",""
"2206","22198","58.00","商家加价！","1","merchant","success","1","2016-07-14 12:31:19",""
"2207","23136","20.00","merchantadd amount","1","merchant","exception","868","2016-07-14 13:21:21",""
"2208","23136","20.00","merchantadd amount","2","merchant","exception","868","2016-07-14 13:21:21",""
"2209","23136","20.00","merchantadd amount","3","merchant","success","868","2016-07-14 13:21:25",""
"2210","23110","2.00","商家加价！","1","merchant","success","1","2016-07-14 14:10:41",""
"2211","22611","30.00","商家加价！","1","merchant","success","1","2016-07-14 17:25:13",""
"2212","23231","3.34","商家加价！","1","merchant","success","1","2016-07-14 17:39:11",""
"2213","22898","50.00","商家加价！","1","merchant","success","1","2016-07-14 18:10:13",""
"2214","23205","15.00","晚上过去安装","1","worker","exception","1201","2016-07-14 18:28:46",""
"2215","23205","15.00","晚上安装，还在下雨。","2","worker","exception","1201","2016-07-14 21:13:31",""
"2216","23205","15.00","？","3","worker","exception","1201","2016-07-15 08:33:07",""
"2217","23205","15.00","？","4","worker","exception","1201","2016-07-15 08:33:08",""
"2218","23205","15.00","？？？","5","worker","exception","1201","2016-07-15 09:27:52",""
"2219","23205","15.00","？？？","6","worker","none","1201","2016-07-15 09:27:54",""
"2220","23233","20.00","客户家是重型弯轨太不好装","1","worker","exception","7977","2016-07-15 10:42:59",""
"2221","23214","34.89","商家加价！","1","merchant","success","1","2016-07-15 15:30:28",""
"2222","22916","10.00","商家加价！","1","merchant","success","7","2016-07-15 15:44:03",""
"2223","23269","25.00","商家加价！","1","merchant","success","1","2016-07-15 15:57:29",""
"2224","23263","19.90","商家加价！","1","merchant","success","1","2016-07-15 17:53:24",""
"2225","23269","24.30","商家加价！","2","merchant","success","1","2016-07-15 20:28:09",""
"2226","23277","70.00","全部是保温墙，保温顶，需要用加长螺丝","1","worker","none","2527","2016-07-16 08:04:58",""
"2227","23290","30.00","商家加价！","1","merchant","success","1","2016-07-16 08:37:33",""
"2228","23105","60.00","商家加价！","1","merchant","success","1","2016-07-16 10:20:49",""
"2229","22353","20.00","加装1套","2","worker","exception","7467","2016-07-16 10:40:59",""
"2230","23105","30.00","商家加价！","2","merchant","success","1","2016-07-16 11:05:50",""
"2231","23143","29.00","商家加价！","1","merchant","success","1","2016-07-16 11:38:48",""
"2232","23233","20.00","商家加价！","2","merchant","success","1","2016-07-16 11:38:56",""
"2233","23286","32.23","商家加价！","1","merchant","success","1","2016-07-16 11:54:44",""
"2234","23285","37.80","商家加价！","1","merchant","success","1","2016-07-16 12:03:32",""
"2235","23299","12.00","商家加价！","1","merchant","success","1","2016-07-16 14:06:58",""
"2236","23302","32.00","商家加价！","1","merchant","success","1","2016-07-16 15:17:58",""
"2237","23313","22.00","商家加价！","1","merchant","success","1","2016-07-16 15:45:01",""
"2238","23301","110.00","商家加价！","1","merchant","success","1","2016-07-16 15:59:44",""
"2239","23255","20.00","五个窗的，只下了四个的单","1","worker","exception","601","2016-07-16 17:57:51",""
"2240","23255","20.00","五个窗的，只下了四个的单","2","worker","exception","601","2016-07-16 17:57:52",""
"2241","23298","80.00","远程申请37公里","1","worker","exception","8858","2016-07-16 18:38:17",""
"2242","23298","70.00","商家加价！","2","merchant","success","1","2016-07-16 18:38:22",""
"2243","23298","7.80","商家加价！","3","merchant","success","1","2016-07-16 18:39:03",""
"2244","23255","23.00","商家加价！","3","merchant","success","1","2016-07-17 10:18:05",""
"2245","23328","20.00","商家加价！","1","merchant","success","1","2016-07-17 11:29:06",""
"2246","22353","20.00","商家加价！","3","merchant","success","7","2016-07-17 14:05:21",""
"2247","23350","30.00","商家加价！","1","merchant","success","1","2016-07-17 14:44:03",""
"2248","23202","135.00","商家加价！","1","merchant","success","7","2016-07-17 16:52:29",""
"2249","23351","63.00","商家加价！","1","merchant","success","1","2016-07-17 17:35:51",""
"2250","23351","5.00","商家加价！","2","merchant","success","1","2016-07-17 17:36:30",""
"2251","22479","23.00","商家加价！","1","merchant","success","1","2016-07-17 17:44:53",""
"2252","23317","20.00","两个窗总共补挂帘费20元","1","worker","exception","601","2016-07-17 18:35:10",""
"2253","23363","30.00","商家加价！","1","merchant","success","1","2016-07-18 11:17:05",""
"2254","23317","23.00","商家加价！","2","merchant","success","1","2016-07-18 12:30:56",""
"2255","23351","56.00","商家加价！","3","merchant","success","1","2016-07-18 14:36:27",""
"2256","22825","11.20","商家加价！","1","merchant","success","1","2016-07-18 15:23:54",""
"2257","22825","23.00","商家加价！","2","merchant","success","1","2016-07-18 16:03:57",""
"2258","23407","160.00","商家加价！","1","merchant","success","1","2016-07-18 18:00:10",""
"2259","23407","17.00","商家加价！","2","merchant","success","1","2016-07-18 18:00:57",""
"2260","22935","116.00","商家加价！","2","merchant","success","1","2016-07-18 19:49:01",""
"2261","23449","0.60","商家加价！","1","merchant","success","1","2016-07-19 14:16:26",""
"2262","23259","40.00","路费","1","worker","exception","2675","2016-07-20 15:20:57",""
"2263","23457","1.00","请退单，请退单，客户家做过扣板吊顶，要求卸掉要打孔位置的扣板，再从顶上打孔，有难度","1","worker","exception","1272","2016-07-20 20:32:18",""
"2264","23457","1.00","请退单，请退单，客户家做过扣板吊顶，要求卸掉要打孔位置的扣板，再从顶上打孔，有难度","2","worker","none","1272","2016-07-20 20:32:20",""
"2265","23259","30.00","商家加价！","2","merchant","success","1","2016-07-21 11:37:51",""
"2266","23502","45.00","商家加价！","1","merchant","success","1","2016-07-21 13:10:37",""
"2267","23541","50.00","商家加价！","1","merchant","success","1","2016-07-21 15:43:29",""
"2268","22916","22.23","商家加价！","2","merchant","success","1","2016-07-21 18:49:04",""
"2269","23544","24.34","商家加价！","1","merchant","success","1","2016-07-21 18:50:05",""
"2270","23486","20.00","商家加价！","1","merchant","success","1","2016-07-22 08:41:25",""
"2271","23567","2.00","商家加价！","1","merchant","success","1","2016-07-22 10:45:24",""
"2272","23387","11.10","商家加价！","1","merchant","success","1","2016-07-22 11:41:49",""
"2273","23598","30.00","路费","1","worker","none","1220","2016-07-22 15:10:27",""
"2274","23603","30.00","商家加价！","1","merchant","success","1","2016-07-22 16:33:51",""
"2302","23560","12.00","商家加价！","1","merchant","success","1","2016-07-23 09:24:08",""
"2303","23410","28.00","商家加价！","1","merchant","success","1","2016-07-23 10:22:17",""
"2304","23707","30.00","商家加价！","1","merchant","success","1","2016-07-23 10:22:52",""
"2305","23706","6.20","商家加价！","1","merchant","success","1","2016-07-23 10:25:05",""
"2306","23407","29.00","商家加价！","3","merchant","success","1","2016-07-23 10:43:21",""
"2307","22050","107.78","商家加价！","2","merchant","success","1","2016-07-23 14:05:23",""
"2308","23564","55.50","商家加价！","1","merchant","success","1","2016-07-23 16:00:22",""
"2309","23594","50.00","支架配的不对，安装麻烦","1","worker","exception","2527","2016-07-23 16:58:38",""
"2310","23594","50.00","商家加价！","2","merchant","success","1","2016-07-23 17:51:02",""
"2311","23567","23.00","商家加价！","2","merchant","success","1","2016-07-24 10:29:21",""
"2312","23745","20.00","路费","1","worker","exception","1220","2016-07-24 16:05:58",""
"2313","23723","10.00","商家加价！","1","merchant","success","1","2016-07-24 16:55:59",""
"2314","23719","23.00","商家加价！","1","merchant","success","1","2016-07-24 17:08:03",""
"2315","23757","100.00","看错日期了没有时间过去安装","1","worker","exception","276","2016-07-25 00:52:08",""
"2316","23757","100.00","看错日期了没有时间过去","2","worker","exception","276","2016-07-25 00:52:45",""
"2317","23757","100.00","看错日期了没有时间过去","3","worker","none","276","2016-07-25 00:52:46",""
"2318","23763","5.45","商家加价！","1","merchant","success","1","2016-07-25 10:12:29",""
"2319","23750","4.00","商家加价！","1","merchant","success","1","2016-07-25 10:27:50",""
"2320","23761","23.00","商家加价！","1","merchant","success","1","2016-07-25 11:26:58",""
"2321","23753","30.00","双弯轨4.5米和双杆","1","worker","exception","7977","2016-07-25 12:11:16",""
"2322","23753","30.00","双弯轨4.5米和双杆","2","worker","exception","7977","2016-07-25 12:11:21",""
"2323","23753","30.00","双弯轨4.5米和双杆","3","worker","exception","7977","2016-07-25 12:11:29",""
"2324","23753","30.00","双弯轨4.5米和双杆","4","worker","exception","7977","2016-07-25 12:11:33",""
"2325","23753","30.00","双弯轨4.5米和双杆","5","worker","none","7977","2016-07-25 12:11:33",""
"2326","23745","20.00","商家加价！","2","merchant","success","1","2016-07-25 14:19:28",""
"2327","23791","4.44","商家加价！","1","merchant","success","1","2016-07-25 14:23:38",""
"2328","23791","22.23","商家加价！","2","merchant","success","1","2016-07-25 16:48:57",""
"2329","23809","11.00","商家加价！","1","merchant","success","1","2016-07-25 16:59:54",""
"2330","23792","34.00","商家加价！","1","merchant","success","1","2016-07-25 20:27:47",""
"2331","23817","20.00","商家加价！","1","merchant","success","1","2016-07-25 20:29:35",""
"2332","23820","220.00","商家加价！","1","merchant","success","1","2016-07-25 20:57:05",""
"2402","23924","15.00","商家加价！","1","merchant","success","1","2016-07-26 13:24:01",""
"2403","23911","5.45","商家加价！","1","merchant","success","1","2016-07-26 13:51:53",""
"2404","23929","30.00","适当加点远程费用","1","worker","exception","2127","2016-07-26 13:59:01",""
"2405","23929","30.00","不给补钱，我就不去了，取消吧","2","worker","none","2127","2016-07-26 14:04:20",""
"2406","23936","30.00","路费","1","worker","exception","1220","2016-07-26 14:46:17",""
"2407","23794","50.00","商家加价！","1","merchant","success","1","2016-07-26 16:45:56",""
"2408","23936","30.00","路费","2","worker","exception","1220","2016-07-26 20:33:21",""
"2409","23818","18.00","我在西青碧水家园到那太远    谢谢","1","worker","exception","1201","2016-07-27 08:05:48",""
"2410","23818","18.00","商家加价！","2","merchant","success","1","2016-07-27 09:26:50",""
"2411","23936","30.00","路费","3","worker","exception","1220","2016-07-27 09:47:48",""
"2412","23936","22.23","商家加价！","4","merchant","success","1","2016-07-27 10:13:36",""
"2413","23908","20.00","商家加价！","1","merchant","success","1","2016-07-27 12:23:37",""
"2414","23988","15.00","商家加价！","1","merchant","success","1","2016-07-27 14:21:26",""
"2415","23988","18.00","商家加价！","2","merchant","success","1","2016-07-27 14:23:58",""
"2416","23981","6.00","商家加价！","1","merchant","success","1","2016-07-27 16:48:46",""
"2417","23801","22.23","商家加价！","1","merchant","success","1","2016-07-27 17:44:24",""
"2418","23996","10.00","商家加价！","1","merchant","success","1","2016-07-27 18:24:45",""
"2419","23978","23.00","商家加价！","1","merchant","success","1","2016-07-27 19:35:39",""
"2420","23972","15.00","商家加价！","1","merchant","success","1","2016-07-27 19:49:14",""
"2502","24111","7.67","商家加价！","1","merchant","success","1","2016-07-28 10:04:26",""
"2503","23941","43.00","商家加价！","1","merchant","success","1","2016-07-28 12:32:57",""
"2504","24109","20.00","merchantadd amount","1","merchant","none","7381","2016-07-28 12:37:30",""
"2505","23579","33.00","商家加价！","1","merchant","success","1","2016-07-28 14:36:55",""
"2506","24140","40.00","商家加价！","1","merchant","success","1","2016-07-28 16:24:56",""
"2507","23486","2.00","商家加价！","2","merchant","success","1","2016-07-28 17:05:18",""
"2508","24111","12.22","商家加价！","2","merchant","success","1","2016-07-28 17:34:23",""
"2509","23982","30.00","今天白走一趟，卖家货少了零件，买家处地址好远，周边在建地铁，回程时要步行好几里路！要不叫其他师傅去，要不加价！","1","worker","none","8468","2016-07-28 22:49:12",""
"2510","23996","7.67","商家加价！","2","merchant","success","1","2016-07-29 08:51:53",""
"2511","23998","18.00","商家加价！","1","merchant","success","1","2016-07-29 08:58:10",""
"2512","24105","11.67","商家加价！","1","merchant","success","1","2016-07-29 09:36:10",""
"2513","24157","5.45","商家加价！","1","merchant","success","1","2016-07-29 09:59:57",""
"2514","24157","12.22","商家加价！","2","merchant","success","1","2016-07-29 11:21:45",""
"2515","24111","11.12","商家加价！","3","merchant","success","1","2016-07-29 13:05:35",""
"2516","24180","17.52","商家加价！","1","merchant","success","1","2016-07-29 14:28:08",""
"2517","23971","66.00","商家加价！","1","merchant","success","1","2016-07-29 15:22:27",""
"2518","24107","30.00","商家加价！","1","merchant","success","1","2016-07-29 17:22:32",""
"2519","24181","34.00","商家加价！","1","merchant","success","1","2016-07-29 18:21:24",""
"2520","24132","10.00","商家加价！","1","merchant","success","1","2016-07-29 18:53:19",""
"2521","24183","10.00","商家加价！","1","merchant","success","1","2016-07-29 19:20:39",""
"2522","24138","34.00","商家加价！","1","merchant","success","1","2016-07-30 14:32:10",""
"2523","24170","28.00","3.87米超长费","1","worker","exception","2053","2016-07-30 15:02:19",""
"2524","24225","10.00","商家加价！","1","merchant","success","1","2016-07-30 15:02:46",""
"2525","24219","66.00","商家加价！","1","merchant","success","1","2016-07-30 17:26:33",""
"2526","24223","36.00","商家加价！","1","merchant","success","1","2016-07-31 08:57:56",""
"2527","24223","5.00","商家加价！","2","merchant","success","1","2016-07-31 08:58:49",""
"2528","24219","53.00","商家加价！","2","merchant","success","1","2016-07-31 09:03:36",""
"2529","24170","28.00","超长","2","worker","none","2053","2016-07-31 09:32:49",""
"2530","24254","30.00","路程费，加钱下午安装，不加请取消单子谢谢","1","worker","none","2127","2016-07-31 11:28:12",""
"2531","24264","30.00","商家加价！","1","merchant","success","1","2016-07-31 15:49:59",""
"2532","24253","45.00","商家加价！","1","merchant","success","1","2016-07-31 16:19:51",""
"2533","24246","23.00","商家加价！","1","merchant","success","1","2016-07-31 17:25:27",""
"2534","24219","66.00","商家加价！","3","merchant","success","1","2016-08-01 09:23:17",""
"2535","24274","15.56","商家加价！","1","merchant","success","1","2016-08-01 09:53:54",""
"2536","24287","50.00","远程","1","worker","none","8276","2016-08-01 11:44:26",""
"2537","24291","10.00","商家加价！","1","merchant","success","1","2016-08-01 15:36:54",""
"2538","24309","21.00","merchantadd amount","1","merchant","none","1055","2016-08-01 16:04:07",""
"2539","24353","2.00","商家加价！","1","merchant","success","1","2016-08-02 14:23:57",""
"2540","24197","50.00","有一根5.2米的大弯轨和保温墙","1","worker","none","2527","2016-08-02 14:57:10",""
"2541","24385","15.00","商家加价！","1","merchant","success","1","2016-08-02 19:42:41",""
"2542","24384","20.00","商家加价！","1","merchant","success","1","2016-08-02 19:43:22",""
"2543","24377","50.00","货没到师傅等时间太长","1","worker","none","3636","2016-08-03 11:49:41",""
"2544","24352","34.00","商家加价！","1","merchant","success","1","2016-08-03 12:57:42",""
"2545","24399","12.00","商家加价！","1","merchant","success","1","2016-08-03 15:07:05",""
"2546","24429","10.00","商家加价！","1","merchant","success","1","2016-08-03 15:41:32",""
"2547","24407","22.00","商家加价！","1","merchant","success","1","2016-08-03 15:59:36",""
"2548","24407","1.00","商家加价！","2","merchant","success","1","2016-08-03 15:59:55",""
"2549","24438","11.00","商家加价！","1","merchant","success","1","2016-08-03 17:13:45",""
"2550","24413","56.00","商家加价！","1","merchant","success","1","2016-08-03 17:31:20",""
"2551","24381","30.00","商家加价！","1","merchant","success","1","2016-08-03 17:43:38",""
"2602","24502","30.00","商家加价！","1","merchant","success","1","2016-08-04 09:03:24",""
"2603","24506","66.67","商家加价！","1","merchant","success","1","2016-08-04 10:08:16",""
"2604","24510","110.00","路程太远，加钱就去，不加取消","1","worker","exception","2127","2016-08-04 10:43:14",""
"2605","24510","40.00","路程费，同意就去，不同意取消","2","worker","exception","2127","2016-08-04 10:44:03",""
"2606","24401","1.00","QAQ","1","worker","none","8663","2016-08-04 11:03:52",""
"2607","24365","10.00","商家加价！","1","merchant","success","1","2016-08-04 14:40:22",""
"2608","24519","1.00","商家加价！","1","merchant","success","1","2016-08-04 16:25:56",""
"2609","24510","40.00","远程费用，不加请您取消订单，谢谢","3","worker","exception","2127","2016-08-04 17:10:42",""
"2610","24525","17.00","商家加价！","1","merchant","success","7","2016-08-04 17:47:39",""
"2611","24539","1.00","商家加价！","1","merchant","success","1","2016-08-04 17:52:32",""
"2612","24541","40.00","远程费用同意加钱就去安装1不同意请取消","1","worker","exception","2121","2016-08-04 18:19:48",""
"2613","24422","11.50","商家加价！","1","merchant","success","7","2016-08-04 18:22:54",""
"2614","24422","2.00","商家加价！","2","merchant","success","7","2016-08-04 18:26:52",""
"2615","24541","40.00","商家加价！","2","merchant","success","1","2016-08-05 09:07:05",""
"2616","24510","40.00","商家加价！","4","merchant","success","1","2016-08-05 09:38:20",""
"2617","24380","40.00","商家加价！","1","merchant","success","1","2016-08-05 11:11:10",""
"2618","24380","5.00","商家加价！","2","merchant","success","1","2016-08-05 11:11:43",""
"2619","24548","10.00","商家加价！","1","merchant","success","1","2016-08-05 12:04:16",""
"2620","24369","15.00","离那远    就加点油钱","1","worker","exception","1201","2016-08-05 12:49:53",""
"2621","24369","15.00","离那远    就加点油钱","2","worker","exception","1201","2016-08-05 12:49:55",""
"2622","24392","10.00","商家加价！","1","merchant","success","1","2016-08-05 15:49:12",""
"2623","24590","12.00","商家加价！","1","merchant","success","7","2016-08-05 16:18:35",""
"2624","24590","12.00","商家加价！","2","merchant","success","7","2016-08-05 16:19:00",""
"2625","24592","5.45","商家加价！","1","merchant","success","1","2016-08-05 16:20:46",""
"2626","24373","34.00","商家加价！","1","merchant","success","1","2016-08-05 16:52:13",""
"2627","24597","45.00","商家加价！","1","merchant","success","1","2016-08-05 16:54:35",""
"2628","24597","40.00","商家加价！","2","merchant","success","1","2016-08-05 16:56:28",""
"2629","24597","73.00","商家加价！","3","merchant","success","1","2016-08-05 16:58:11",""
"2630","24548","2.00","商家加价！","2","merchant","success","1","2016-08-05 17:00:10",""
"2631","24576","9.89","商家加价！","1","merchant","success","1","2016-08-05 17:37:49",""
"2632","24411","30.00","路程远","1","worker","exception","9291","2016-08-05 17:58:04",""
"2633","24411","30.00","路程远。吊顶","2","worker","none","9291","2016-08-05 17:58:27",""
"2634","24369","15.00","比较远   就是补点油钱","3","worker","exception","1201","2016-08-05 18:19:21",""
"2635","24369","15.00","比较远   就是补点油钱","4","worker","exception","1201","2016-08-05 18:19:23",""
"2636","24598","45.00","商家加价！","1","merchant","success","1","2016-08-05 20:37:23",""
"2637","23955","34.00","路程过远安装不方便","1","worker","none","9251","2016-08-05 21:01:23",""
"2638","24616","11.12","商家加价！","1","merchant","success","1","2016-08-06 11:26:09",""
"2639","24261","20.00","卷帘长度长了，需要两条锯断一公分","1","worker","exception","2053","2016-08-06 12:58:50",""
"2640","24369","15.00","补点油钱","5","worker","exception","1201","2016-08-06 15:23:48",""
"2641","24369","15.00","补点油钱","6","worker","none","1201","2016-08-06 15:23:50",""
"2642","24614","56.00","商家加价！","1","merchant","success","1","2016-08-06 18:14:29",""
"2643","24656","12.00","商家加价！","1","merchant","success","1","2016-08-06 21:17:02",""
"2702","24702","10.00","测试","1","worker","exception","8455","2016-08-06 23:08:01",""
"2703","24702","1.00","商家加价！","2","merchant","success","1","2016-08-06 23:08:12",""
"2704","24705","1.00","merchantadd amount","1","merchant","success","8663","2016-08-06 23:21:41",""
"2802","24802","10.00","测试","1","worker","success","8663","2016-08-06 23:30:42",""
"2803","24261","20.00","商家加价！","2","merchant","success","1","2016-08-07 09:07:45",""
"2804","24598","445.00","商家加价！","2","merchant","success","1","2016-08-07 12:09:00",""
"2805","24505","20.00","起步价80","1","worker","exception","9051","2016-08-08 09:59:07",""
"2806","24505","20.00","起步价80","2","worker","none","9051","2016-08-08 09:59:09",""
"2807","24833","11.20","商家加价！","1","merchant","success","7","2016-08-08 11:05:04",""
"2808","24612","8.78","商家加价！","1","merchant","success","1","2016-08-08 12:03:44",""
"2809","24333","33.00","二次上门","1","worker","exception","1184","2016-08-08 13:00:56",""
"2810","24333","32.23","商家加价！","2","merchant","success","1","2016-08-08 13:03:38",""
"2811","24872","70.00","商家加价！","1","merchant","success","1","2016-08-08 14:36:56",""
"2812","24875","11.12","商家加价！","1","merchant","success","7","2016-08-08 16:13:06",""
"2813","24576","52.00","商家加价！","2","merchant","success","1","2016-08-08 16:21:33",""
"2814","24842","30.00","业主家还有旧的晾衣架要抓掉再装上新的","1","worker","none","9134","2016-08-08 16:48:42",""
"2815","24636","23.00","商家加价！","1","merchant","success","1","2016-08-08 17:40:25",""
"2816","24881","13.00","商家加价！","1","merchant","success","1","2016-08-08 18:14:51",""
"2817","24812","30.00","商家加价！","1","merchant","success","1","2016-08-08 20:49:23",""
"2818","24838","33.00","商家加价！","1","merchant","success","1","2016-08-09 10:54:57",""
"2819","24502","17.00","商家加价！","2","merchant","success","1","2016-08-09 11:07:21",""
"2820","24866","56.00","商家加价！","1","merchant","success","1","2016-08-09 16:57:18",""
"2821","24914","50.00","商家加价！","1","merchant","success","1","2016-08-09 17:06:42",""
"2822","24891","15.00","业主窗帘安装位置在阳台承重墙上，墙内钢筋和石头造成钻孔困难，导致钻头钻崩裂3只支。","1","worker","exception","4605","2016-08-09 20:32:00",""
"2823","24891","15.00","业主窗帘安装位置在阳台承重墙上。墙内的石头和钢筋，造成钻孔困难。导致钻孔时钻头钻崩裂3支。","2","worker","none","4605","2016-08-09 20:34:59",""
"2902","25011","10.00","merchantadd amount","1","merchant","none","1055","2016-08-10 12:19:56",""
"3002","25106","10.00","商家加价！","1","merchant","success","1","2016-08-10 15:19:27",""
"3003","25106","1.10","商家加价！","2","merchant","success","1","2016-08-10 15:19:44",""
"3004","25106","0.10","商家加价！","3","merchant","success","1","2016-08-10 15:19:57",""
"3005","25014","77.20","商家加价！","1","merchant","success","7","2016-08-10 16:37:50",""
"3006","24883","34.00","商家加价！","1","merchant","success","1","2016-08-10 19:32:08",""
"3102","25130","9.00","商家加价！","1","merchant","success","1","2016-08-11 16:28:28",""
"3103","24923","17.00","商家加价！","1","merchant","success","7","2016-08-11 16:47:04",""
